Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
2569,CA-2019-102568,08/26/2019,08/31/2019,Second Class,CG-10189,Customer 189,Corporate,United States,Tennessee City,Tennessee,48022,South,TEC-COP-12568,Technology,Copiers,Copiers Model 450,3485.43,5,0.0,597.88
2570,CA-2020-102569,05/14/2022,05/16/2022,First Class,CG-10190,Customer 190,Home Office,United States,Michigan City,Michigan,43832,Central,FUR-TAB-12569,Furniture,Tables,Tables Model 892,909.1,3,0.15,81.65
2571,CA-2021-102570,06/28/2020,07/01/2020,Standard Class,CG-10191,Customer 191,Consumer,United States,Michigan City,Michigan,68865,Central,OFF-LAB-12570,Office Supplies,Labels,Labels Model 885,87.95,2,0.1,12.23
2572,CA-2022-102571,02/18/2022,02/25/2022,Standard Class,CG-10192,Customer 192,Consumer,United States,Louisiana City,Louisiana,77579,South,OFF-ART-12571,Office Supplies,Art,Art Model 778,15.01,1,0.0,3.84
2573,CA-2019-102572,02/16/2021,02/20/2021,Same Day,CG-10193,Customer 193,Consumer,United States,California City,California,44804,West,OFF-ART-12572,Office Supplies,Art,Art Model 361,479.36,3,0.8,-137.19
2574,CA-2020-102573,12/18/2021,12/19/2021,Standard Class,CG-10194,Customer 194,Consumer,United States,Utah City,Utah,26545,West,OFF-BIN-12573,Office Supplies,Binders,Binders Model 940,247.78,8,0.3,5.18
2575,CA-2021-102574,04/24/2020,04/29/2020,Standard Class,CG-10195,Customer 195,Consumer,United States,Colorado City,Colorado,29733,West,TEC-MAC-12574,Technology,Machines,Machines Model 242,654.3,3,0.3,-16.61
2576,CA-2022-102575,05/23/2022,05/30/2022,Standard Class,CG-10196,Customer 196,Consumer,United States,Illinois City,Illinois,41099,Central,FUR-BOO-12575,Furniture,Bookcases,Bookcases Model 895,480.28,6,0.3,-75.93
2577,CA-2019-102576,12/24/2020,12/29/2020,Standard Class,CG-10197,Customer 197,Consumer,United States,Indiana City,Indiana,36722,Central,OFF-BIN-12576,Office Supplies,Binders,Binders Model 876,107.99,7,0.8,-32.08
2578,CA-2020-102577,04/13/2020,04/17/2020,Standard Class,CG-10198,Customer 198,Home Office,United States,New York City,New York,10299,East,FUR-BOO-12577,Furniture,Bookcases,Bookcases Model 741,101.11,2,0.3,-14.22
2579,CA-2021-102578,05/08/2020,05/14/2020,Standard Class,CG-10199,Customer 199,Corporate,United States,California City,California,33092,West,FUR-CHA-12578,Furniture,Chairs,Chairs Model 105,572.17,3,0.2,-19.55
2580,CA-2022-102579,05/28/2020,06/02/2020,First Class,CG-10200,Customer 200,Corporate,United States,Michigan City,Michigan,73494,Central,OFF-LAB-12579,Office Supplies,Labels,Labels Model 699,279.82,8,0.3,12.58
2581,CA-2019-102580,04/06/2021,04/07/2021,Standard Class,CG-10201,Customer 201,Consumer,United States,Minnesota City,Minnesota,23177,Central,OFF-PAP-12580,Office Supplies,Paper,Paper Model 809,634.26,7,0.0,142.3
2582,CA-2020-102581,05/24/2022,05/25/2022,Second Class,CG-10202,Customer 202,Consumer,United States,Pennsylvania City,Pennsylvania,41171,East,OFF-ART-12581,Office Supplies,Art,Art Model 561,157.5,5,0.3,16.69
2583,CA-2021-102582,10/10/2019,10/12/2019,Standard Class,CG-10203,Customer 203,Consumer,United States,Washington City,Washington,45896,West,OFF-LAB-12582,Office Supplies,Labels,Labels Model 305,182.6,3,0.6,-33.29
2584,CA-2022-102583,03/06/2022,03/08/2022,First Class,CG-10204,Customer 204,Corporate,United States,Illinois City,Illinois,38336,Central,TEC-ACC-12583,Technology,Accessories,Accessories Model 707,210.22,3,0.7,-51.96
2585,CA-2019-102584,05/18/2019,05/20/2019,Standard Class,CG-10205,Customer 205,Consumer,United States,Oregon City,Oregon,86305,West,TEC-MAC-12584,Technology,Machines,Machines Model 791,265.77,2,0.3,1.91
2586,CA-2020-102585,03/27/2022,03/30/2022,Second Class,CG-10206,Customer 206,Home Office,United States,Kentucky City,Kentucky,93016,South,TEC-PHO-12585,Technology,Phones,Phones Model 957,1092.78,4,0.6,-290.44
2587,CA-2021-102586,09/23/2021,09/30/2021,Standard Class,CG-10207,Customer 207,Corporate,United States,Utah City,Utah,74590,West,TEC-COP-12586,Technology,Copiers,Copiers Model 358,1686.72,5,0.5,-184.08
2588,CA-2022-102587,05/26/2022,05/27/2022,Second Class,CG-10208,Customer 208,Consumer,United States,Illinois City,Illinois,45934,Central,OFF-ENV-12587,Office Supplies,Envelopes,Envelopes Model 276,66.05,4,0.7,-13.96
2589,CA-2019-102588,06/20/2019,06/25/2019,Standard Class,CG-10209,Customer 209,Consumer,United States,Tennessee City,Tennessee,98518,South,TEC-COP-12588,Technology,Copiers,Copiers Model 435,543.04,3,0.5,-60.82
2590,CA-2020-102589,12/16/2021,12/19/2021,Standard Class,CG-10210,Customer 210,Corporate,United States,Arkansas City,Arkansas,91793,South,OFF-ENV-12589,Office Supplies,Envelopes,Envelopes Model 978,46.27,6,0.3,0.18
2591,CA-2021-102590,08/31/2021,09/07/2021,Standard Class,CG-10211,Customer 211,Corporate,United States,Pennsylvania City,Pennsylvania,17974,East,OFF-STO-12590,Office Supplies,Storage,Storage Model 375,279.72,5,0.0,82.35
2592,CA-2022-102591,06/07/2022,06/08/2022,Standard Class,CG-10212,Customer 212,Home Office,United States,Virginia City,Virginia,19224,East,OFF-SUP-12591,Office Supplies,Supplies,Supplies Model 326,31.9,3,0.5,-3.34
2593,CA-2019-102592,11/14/2019,11/20/2019,Standard Class,CG-10213,Customer 213,Home Office,United States,Arizona City,Arizona,93216,West,TEC-MAC-12592,Technology,Machines,Machines Model 183,529.6,3,0.0,84.68
2594,CA-2020-102593,05/17/2020,05/23/2020,Second Class,CG-10214,Customer 214,Consumer,United States,North Carolina City,North Carolina,33638,East,OFF-LAB-12593,Office Supplies,Labels,Labels Model 885,150.55,2,0.4,-10.97
2595,CA-2021-102594,08/09/2022,08/10/2022,Standard Class,CG-10215,Customer 215,Consumer,United States,Pennsylvania City,Pennsylvania,75595,East,OFF-FAS-12594,Office Supplies,Fasteners,Fasteners Model 411,153.27,2,0.1,24.14
2596,CA-2022-102595,12/23/2022,12/30/2022,Standard Class,CG-10216,Customer 216,Consumer,United States,Minnesota City,Minnesota,51430,Central,FUR-TAB-12595,Furniture,Tables,Tables Model 192,326.42,2,0.2,-24.02
2597,CA-2019-102596,05/22/2019,05/26/2019,Standard Class,CG-10217,Customer 217,Home Office,United States,Washington City,Washington,45878,West,OFF-LAB-12596,Office Supplies,Labels,Labels Model 447,45.76,1,0.3,1.88
2598,CA-2020-102597,11/18/2019,11/24/2019,First Class,CG-10218,Customer 218,Consumer,United States,Indiana City,Indiana,58805,Central,OFF-BIN-12597,Office Supplies,Binders,Binders Model 425,302.98,8,0.6,-51.72
2599,CA-2021-102598,03/29/2019,04/05/2019,Standard Class,CG-10219,Customer 219,Consumer,United States,Washington City,Washington,52256,West,OFF-PAP-12598,Office Supplies,Paper,Paper Model 981,31.87,1,0.3,2.3
2600,CA-2022-102599,02/07/2020,02/13/2020,Standard Class,CG-10220,Customer 220,Home Office,United States,North Carolina City,North Carolina,53327,East,FUR-CHA-12599,Furniture,Chairs,Chairs Model 298,198.51,1,0.3,-24.4
2601,CA-2019-102600,06/09/2020,06/11/2020,Standard Class,CG-10221,Customer 221,Consumer,United States,Nevada City,Nevada,46331,West,TEC-MAC-12600,Technology,Machines,Machines Model 958,3996.33,5,0.5,-598.66
2602,CA-2020-102601,03/31/2022,04/04/2022,First Class,CG-10222,Customer 222,Consumer,United States,Minnesota City,Minnesota,34358,Central,FUR-BOO-12601,Furniture,Bookcases,Bookcases Model 157,1155.08,3,0.4,-193.97
2603,CA-2021-102602,01/06/2019,01/07/2019,Standard Class,CG-10223,Customer 223,Consumer,United States,Georgia City,Georgia,47671,East,FUR-TAB-12602,Furniture,Tables,Tables Model 155,516.5,6,0.15,28.87
2604,CA-2022-102603,07/07/2019,07/14/2019,First Class,CG-10224,Customer 224,Consumer,United States,Michigan City,Michigan,90831,Central,OFF-ENV-12603,Office Supplies,Envelopes,Envelopes Model 293,89.47,2,0.7,-20.95
2605,CA-2019-102604,01/18/2019,01/22/2019,Standard Class,CG-10225,Customer 225,Home Office,United States,Nevada City,Nevada,39011,West,FUR-BOO-12604,Furniture,Bookcases,Bookcases Model 850,3458.57,6,0.5,-916.86
2606,CA-2020-102605,09/30/2022,10/07/2022,Standard Class,CG-10226,Customer 226,Consumer,United States,Washington City,Washington,67929,West,OFF-ENV-12605,Office Supplies,Envelopes,Envelopes Model 597,1118.01,9,0.7,-209.29
2607,CA-2021-102606,09/15/2019,09/18/2019,Standard Class,CG-10227,Customer 227,Home Office,United States,California City,California,51613,West,FUR-CHA-12606,Furniture,Chairs,Chairs Model 385,111.53,2,0.6,-37.46
2608,CA-2022-102607,03/08/2020,03/13/2020,Standard Class,CG-10228,Customer 228,Home Office,United States,Michigan City,Michigan,45837,Central,FUR-BOO-12607,Furniture,Bookcases,Bookcases Model 598,467.22,4,0.0,23.97
2609,CA-2019-102608,08/29/2021,08/31/2021,Standard Class,CG-10229,Customer 229,Consumer,United States,Mississippi City,Mississippi,33227,South,FUR-BOO-12608,Furniture,Bookcases,Bookcases Model 654,1039.04,4,0.0,48.88
2610,CA-2020-102609,03/29/2022,03/30/2022,Standard Class,CG-10230,Customer 230,Home Office,United States,Michigan City,Michigan,77552,Central,TEC-ACC-12609,Technology,Accessories,Accessories Model 266,1267.91,9,0.5,-228.01
2611,CA-2021-102610,10/15/2022,10/22/2022,Standard Class,CG-10231,Customer 231,Corporate,United States,Alabama City,Alabama,60012,South,FUR-CHA-12610,Furniture,Chairs,Chairs Model 931,141.67,1,0.3,-7.51
2612,CA-2022-102611,09/26/2020,09/29/2020,Same Day,CG-10232,Customer 232,Consumer,United States,Texas City,Texas,82811,Central,TEC-MAC-12611,Technology,Machines,Machines Model 225,992.98,4,0.0,165.99
2613,CA-2019-102612,10/03/2022,10/05/2022,Standard Class,CG-10233,Customer 233,Corporate,United States,Colorado City,Colorado,27702,West,FUR-CHA-12612,Furniture,Chairs,Chairs Model 870,107.42,1,0.8,-39.69
2614,CA-2020-102613,06/11/2019,06/13/2019,Standard Class,CG-10234,Customer 234,Home Office,United States,Kentucky City,Kentucky,13109,South,FUR-TAB-12613,Furniture,Tables,Tables Model 327,824.72,10,0.3,-68.79
2615,CA-2021-102614,12/27/2021,12/28/2021,Standard Class,CG-10235,Customer 235,Consumer,United States,Kentucky City,Kentucky,80343,South,FUR-BOO-12614,Furniture,Bookcases,Bookcases Model 714,270.6,4,0.4,-66.52
2616,CA-2022-102615,03/04/2022,03/07/2022,Second Class,CG-10236,Customer 236,Consumer,United States,Michigan City,Michigan,95430,Central,FUR-TAB-12615,Furniture,Tables,Tables Model 558,250.21,1,0.7,-88.49
2617,CA-2019-102616,10/03/2019,10/04/2019,First Class,CG-10237,Customer 237,Corporate,United States,New York City,New York,89140,East,FUR-CHA-12616,Furniture,Chairs,Chairs Model 393,305.88,5,0.0,32.08
2618,CA-2020-102617,06/26/2020,06/30/2020,Same Day,CG-10238,Customer 238,Home Office,United States,Indiana City,Indiana,28484,Central,TEC-ACC-12617,Technology,Accessories,Accessories Model 501,235.75,2,0.3,1.09
2619,CA-2021-102618,07/21/2021,07/25/2021,Standard Class,CG-10239,Customer 239,Corporate,United States,Ohio City,Ohio,37117,East,OFF-BIN-12618,Office Supplies,Binders,Binders Model 335,98.22,4,0.4,-8.39
2620,CA-2022-102619,04/13/2019,04/20/2019,Standard Class,CG-10240,Customer 240,Corporate,United States,New York City,New York,64564,East,TEC-COP-12619,Technology,Copiers,Copiers Model 795,211.24,6,0.3,2.06
2621,CA-2019-102620,12/08/2022,12/14/2022,Same Day,CG-10241,Customer 241,Consumer,United States,Arizona City,Arizona,43027,West,OFF-PAP-12620,Office Supplies,Paper,Paper Model 994,140.87,5,0.4,-9.75
2622,CA-2020-102621,04/10/2019,04/12/2019,First Class,CG-10242,Customer 242,Consumer,United States,Kentucky City,Kentucky,92247,South,TEC-MAC-12621,Technology,Machines,Machines Model 427,1511.07,2,0.5,-257.44
2623,CA-2021-102622,08/08/2019,08/11/2019,Standard Class,CG-10243,Customer 243,Consumer,United States,Ohio City,Ohio,85399,East,OFF-ENV-12622,Office Supplies,Envelopes,Envelopes Model 842,115.58,3,0.0,32.53
2624,CA-2022-102623,07/09/2020,07/10/2020,Standard Class,CG-10244,Customer 244,Consumer,United States,Ohio City,Ohio,28879,East,FUR-CHA-12623,Furniture,Chairs,Chairs Model 313,33.27,1,0.8,-14.33
2625,CA-2019-102624,05/04/2021,05/11/2021,First Class,CG-10245,Customer 245,Consumer,United States,New York City,New York,61747,East,OFF-LAB-12624,Office Supplies,Labels,Labels Model 297,140.47,3,0.0,33.79
2626,CA-2020-102625,02/01/2020,02/02/2020,Standard Class,CG-10246,Customer 246,Home Office,United States,New York City,New York,16564,East,TEC-ACC-12625,Technology,Accessories,Accessories Model 656,665.65,5,0.0,52.8
2627,CA-2021-102626,11/24/2019,11/28/2019,First Class,CG-10247,Customer 247,Corporate,United States,Oregon City,Oregon,60653,West,OFF-PAP-12626,Office Supplies,Paper,Paper Model 228,32.54,1,0.15,1.81
2628,CA-2022-102627,10/07/2020,10/11/2020,Standard Class,CG-10248,Customer 248,Corporate,United States,Arizona City,Arizona,32299,West,FUR-BOO-12627,Furniture,Bookcases,Bookcases Model 477,434.12,5,0.0,44.6
2629,CA-2019-102628,01/06/2020,01/12/2020,Second Class,CG-10249,Customer 249,Consumer,United States,Virginia City,Virginia,77431,East,TEC-MAC-12628,Technology,Machines,Machines Model 960,331.12,1,0.0,73.67
2630,CA-2020-102629,05/14/2021,05/21/2021,Standard Class,CG-10250,Customer 250,Corporate,United States,Missouri City,Missouri,68827,Central,OFF-SUP-12629,Office Supplies,Supplies,Supplies Model 209,223.24,7,0.1,35.74
2631,CA-2021-102630,08/15/2021,08/18/2021,Second Class,CG-10251,Customer 251,Corporate,United States,Washington City,Washington,85856,West,TEC-ACC-12630,Technology,Accessories,Accessories Model 873,1624.73,3,0.6,-362.81
2632,CA-2022-102631,10/14/2021,10/21/2021,Second Class,CG-10252,Customer 252,Corporate,United States,Minnesota City,Minnesota,23571,Central,TEC-ACC-12631,Technology,Accessories,Accessories Model 875,145.87,1,0.0,30.18
2633,CA-2019-102632,05/19/2019,05/21/2019,Standard Class,CG-10253,Customer 253,Corporate,United States,Nevada City,Nevada,20086,West,FUR-CHA-12632,Furniture,Chairs,Chairs Model 809,103.53,1,0.0,13.74
2634,CA-2020-102633,05/18/2022,05/24/2022,Standard Class,CG-10254,Customer 254,Corporate,United States,California City,California,23167,West,OFF-BIN-12633,Office Supplies,Binders,Binders Model 367,47.41,3,0.5,-8.23
2635,CA-2021-102634,10/23/2022,10/29/2022,Standard Class,CG-10255,Customer 255,Home Office,United States,Alabama City,Alabama,98004,South,OFF-STO-12634,Office Supplies,Storage,Storage Model 194,38.16,2,0.2,1.45
2636,CA-2022-102635,02/26/2019,03/01/2019,Standard Class,CG-10256,Customer 256,Consumer,United States,Pennsylvania City,Pennsylvania,58133,East,OFF-SUP-12635,Office Supplies,Supplies,Supplies Model 769,298.05,2,0.3,30.4
2637,CA-2019-102636,01/15/2020,01/19/2020,Standard Class,CG-10257,Customer 257,Home Office,United States,Michigan City,Michigan,86118,Central,TEC-MAC-12636,Technology,Machines,Machines Model 981,1537.19,2,0.2,140.23
2638,CA-2020-102637,10/14/2022,10/16/2022,First Class,CG-10258,Customer 258,Consumer,United States,Nevada City,Nevada,13450,West,OFF-PAP-12637,Office Supplies,Paper,Paper Model 326,84.68,2,0.2,8.19
2639,CA-2021-102638,07/07/2021,07/12/2021,Standard Class,CG-10259,Customer 259,Consumer,United States,Ohio City,Ohio,30058,East,OFF-ENV-12638,Office Supplies,Envelopes,Envelopes Model 421,66.59,2,0.2,4.9
2640,CA-2022-102639,06/05/2021,06/08/2021,Second Class,CG-10260,Customer 260,Consumer,United States,Arizona City,Arizona,28515,West,OFF-FAS-12639,Office Supplies,Fasteners,Fasteners Model 722,92.16,1,0.0,24.08
2641,CA-2019-102640,10/05/2021,10/12/2021,Second Class,CG-10261,Customer 261,Consumer,United States,Michigan City,Michigan,88948,Central,OFF-ART-12640,Office Supplies,Art,Art Model 934,291.49,5,0.15,28.19
2642,CA-2020-102641,08/15/2022,08/17/2022,Standard Class,CG-10262,Customer 262,Consumer,United States,Pennsylvania City,Pennsylvania,60990,East,FUR-TAB-12641,Furniture,Tables,Tables Model 122,641.51,2,0.4,-76.97
2643,CA-2021-102642,02/24/2021,03/02/2021,Standard Class,CG-10263,Customer 263,Consumer,United States,New York City,New York,26297,East,TEC-MAC-12642,Technology,Machines,Machines Model 388,397.27,2,0.3,-2.8
2644,CA-2022-102643,03/15/2019,03/16/2019,Standard Class,CG-10264,Customer 264,Corporate,United States,North Carolina City,North Carolina,35367,East,OFF-FAS-12643,Office Supplies,Fasteners,Fasteners Model 322,2944.07,9,0.0,463.41
2645,CA-2019-102644,02/12/2021,02/17/2021,Second Class,CG-10265,Customer 265,Corporate,United States,Oklahoma City,Oklahoma,45607,South,OFF-PAP-12644,Office Supplies,Paper,Paper Model 821,429.76,3,0.2,16.65
2646,CA-2020-102645,05/06/2022,05/08/2022,Same Day,CG-10266,Customer 266,Consumer,United States,Nevada City,Nevada,10894,West,TEC-COP-12645,Technology,Copiers,Copiers Model 930,5472.31,10,0.2,431.87
2647,CA-2021-102646,03/13/2022,03/16/2022,Standard Class,CG-10267,Customer 267,Consumer,United States,Washington City,Washington,39899,West,FUR-TAB-12646,Furniture,Tables,Tables Model 798,839.89,6,0.0,77.89
2648,CA-2022-102647,05/21/2020,05/24/2020,Standard Class,CG-10268,Customer 268,Consumer,United States,Georgia City,Georgia,76982,East,OFF-ENV-12647,Office Supplies,Envelopes,Envelopes Model 630,127.04,3,0.15,15.02
2649,CA-2019-102648,06/22/2022,06/29/2022,Second Class,CG-10269,Customer 269,Corporate,United States,Wisconsin City,Wisconsin,23115,Central,FUR-TAB-12648,Furniture,Tables,Tables Model 226,883.83,2,0.8,-386.81
2650,CA-2020-102649,12/28/2020,12/31/2020,Standard Class,CG-10270,Customer 270,Consumer,United States,Illinois City,Illinois,76057,Central,FUR-BOO-12649,Furniture,Bookcases,Bookcases Model 204,388.29,5,0.3,-34.58
2651,CA-2021-102650,08/12/2020,08/19/2020,First Class,CG-10271,Customer 271,Consumer,United States,Arizona City,Arizona,18895,West,OFF-STO-12650,Office Supplies,Storage,Storage Model 718,104.74,1,0.4,-2.59
2652,CA-2022-102651,11/27/2021,12/03/2021,Second Class,CG-10272,Customer 272,Corporate,United States,Missouri City,Missouri,95402,Central,OFF-BIN-12651,Office Supplies,Binders,Binders Model 698,351.74,9,0.4,-5.67
2653,CA-2019-102652,04/28/2021,05/02/2021,Standard Class,CG-10273,Customer 273,Consumer,United States,Virginia City,Virginia,21752,East,OFF-BIN-12652,Office Supplies,Binders,Binders Model 732,29.05,1,0.5,-3.76
2654,CA-2020-102653,01/30/2019,01/31/2019,Standard Class,CG-10274,Customer 274,Consumer,United States,Indiana City,Indiana,67683,Central,OFF-BIN-12653,Office Supplies,Binders,Binders Model 965,13.13,1,0.0,2.3
2655,CA-2021-102654,05/31/2019,06/06/2019,Standard Class,CG-10275,Customer 275,Consumer,United States,Utah City,Utah,73268,West,OFF-LAB-12654,Office Supplies,Labels,Labels Model 640,44.11,2,0.2,3.49
2656,CA-2022-102655,07/07/2022,07/10/2022,Second Class,CG-10276,Customer 276,Home Office,United States,Arizona City,Arizona,48071,West,FUR-CHA-12655,Furniture,Chairs,Chairs Model 508,97.64,1,0.15,-3.72
2657,CA-2019-102656,04/29/2021,05/01/2021,Standard Class,CG-10277,Customer 277,Home Office,United States,Virginia City,Virginia,57038,East,FUR-FUR-12656,Furniture,Furnishings,Furnishings Model 661,510.63,5,0.3,-52.29
2658,CA-2020-102657,02/27/2020,03/02/2020,Standard Class,CG-10278,Customer 278,Corporate,United States,Utah City,Utah,20261,West,FUR-FUR-12657,Furniture,Furnishings,Furnishings Model 647,85.34,2,0.5,-20.5
2659,CA-2021-102658,06/21/2020,06/28/2020,Standard Class,CG-10279,Customer 279,Home Office,United States,Florida City,Florida,15167,East,TEC-PHO-12658,Technology,Phones,Phones Model 466,1609.26,4,0.7,-386.16
2660,CA-2022-102659,08/07/2019,08/13/2019,Standard Class,CG-10280,Customer 280,Consumer,United States,New York City,New York,40058,East,OFF-PAP-12659,Office Supplies,Paper,Paper Model 368,76.52,1,0.2,13.57
2661,CA-2019-102660,05/03/2020,05/05/2020,Standard Class,CG-10281,Customer 281,Consumer,United States,Florida City,Florida,74610,East,OFF-BIN-12660,Office Supplies,Binders,Binders Model 975,413.54,4,0.5,-43.85
